Mês/Ano;Região;Estado;Capacidade Produção Etanol Anidro (m³/d);Capacidade Produção Etanol Hidratado (m³/d)
mar/24;CENTRO OESTE;Goiás;0;400
mar/24;SUDESTE;São Paulo;650;1100
mar/24;CENTRO OESTE;Mato Grosso do Sul;330;1150
mar/24;CENTRO OESTE;Goiás;120;450
mar/24;SUDESTE;São Paulo;200;600
mar/24;SUDESTE;São Paulo;300;540
mar/24;SUDESTE;São Paulo;420;800
mar/24;SUDESTE;São Paulo;180;380
mar/24;SUDESTE;São Paulo;920;1600
mar/24;SUDESTE;São Paulo;310;500
mar/24;SUDESTE;São Paulo;800;1000
mar/24;SUDESTE;São Paulo;0;1400
mar/24;SUDESTE;São Paulo;600;1000
mar/24;SUDESTE;São Paulo;0;1000
mar/24;SUDESTE;São Paulo;480;500
mar/24;SUDESTE;São Paulo;200;600
mar/24;SUDESTE;São Paulo;800;1200
mar/24;SUDESTE;São Paulo;150;410
mar/24;SUDESTE;São Paulo;350;350
mar/24;SUDESTE;São Paulo;0;570
mar/24;SUDESTE;São Paulo;330;600
mar/24;SUDESTE;São Paulo;180;1000
mar/24;SUDESTE;São Paulo;300;600
mar/24;SUDESTE;São Paulo;0;120
mar/24;SUDESTE;São Paulo;0;180
mar/24;SUDESTE;São Paulo;0;530
mar/24;SUDESTE;São Paulo;500;500
mar/24;SUDESTE;São Paulo;1200;1200
mar/24;SUDESTE;São Paulo;100;350
mar/24;SUDESTE;São Paulo;400;600
mar/24;SUL;Rio Grande do Sul;0;1
mar/24;CENTRO OESTE;Mato Grosso;1950;2028
mar/24;CENTRO OESTE;Goiás;800;1600
mar/24;CENTRO OESTE;Mato Grosso do Sul;800;800
mar/24;SUDESTE;São Paulo;450;500
mar/24;SUL;Rio Grande do Sul;0;1
mar/24;SUDESTE;São Paulo;300;500
mar/24;SUDESTE;São Paulo;0;480
mar/24;SUDESTE;São Paulo;280;720
mar/24;SUDESTE;São Paulo;120;1100
mar/24;SUDESTE;São Paulo;240;1250
mar/24;SUDESTE;São Paulo;0;550
mar/24;SUDESTE;São Paulo;0;300
mar/24;SUDESTE;São Paulo;160;580
mar/24;SUDESTE;São Paulo;700;700
mar/24;SUDESTE;São Paulo;0;600
mar/24;CENTRO OESTE;Mato Grosso do Sul;300;460
mar/24;SUDESTE;São Paulo;300;350
mar/24;SUL;Paraná;600;700
mar/24;SUL;Paraná;700;700
mar/24;SUL;Paraná;0;600
mar/24;CENTRO OESTE;Goiás;0;0
mar/24;SUDESTE;São Paulo;650;1050
mar/24;SUDESTE;São Paulo;0;180
mar/24;SUDESTE;São Paulo;600;1200
mar/24;SUDESTE;São Paulo;350;700
mar/24;SUDESTE;São Paulo;500;1150
mar/24;SUDESTE;São Paulo;0;550
mar/24;SUDESTE;São Paulo;60;170
mar/24;SUDESTE;São Paulo;380;410
mar/24;SUDESTE;São Paulo;500;1100
mar/24;CENTRO OESTE;Mato Grosso do Sul;0;640
mar/24;SUDESTE;São Paulo;120;400
mar/24;SUDESTE;São Paulo;0;350
mar/24;SUDESTE;São Paulo;680;700
mar/24;SUDESTE;São Paulo;1250;1450
mar/24;SUDESTE;São Paulo;300;600
mar/24;SUDESTE;São Paulo;1700;2190
mar/24;SUDESTE;São Paulo;850;1100
mar/24;SUDESTE;São Paulo;750;1100
mar/24;CENTRO OESTE;Goiás;1184;3120
mar/24;SUDESTE;São Paulo;330;535
mar/24;SUDESTE;São Paulo;600;650
mar/24;SUDESTE;São Paulo;720;1750
mar/24;SUDESTE;São Paulo;1100;1700
mar/24;SUDESTE;São Paulo;1000;1140
mar/24;SUDESTE;São Paulo;0;1100
mar/24;SUDESTE;São Paulo;0;350
mar/24;SUDESTE;São Paulo;600;625
mar/24;SUDESTE;São Paulo;0;1000
mar/24;SUDESTE;São Paulo;0;390
mar/24;SUDESTE;São Paulo;323;500
mar/24;SUDESTE;São Paulo;600;1000
mar/24;SUDESTE;São Paulo;180;180
mar/24;SUDESTE;São Paulo;350;800
mar/24;SUDESTE;São Paulo;0;474
mar/24;SUDESTE;São Paulo;240;380
mar/24;SUDESTE;São Paulo;1000;900
mar/24;SUDESTE;São Paulo;0;100
mar/24;SUDESTE;São Paulo;0;600
mar/24;SUDESTE;São Paulo;117;120
mar/24;SUDESTE;São Paulo;750;1200
mar/24;SUDESTE;São Paulo;750;1100
mar/24;SUDESTE;São Paulo;700;1100
mar/24;SUDESTE;São Paulo;700;1020
mar/24;SUDESTE;São Paulo;0;450
mar/24;SUL;Paraná;1320;1400
mar/24;SUL;Paraná;120;710
mar/24;SUL;Paraná;500;800
mar/24;SUDESTE;São Paulo;500;490
mar/24;SUDESTE;São Paulo;350;350
mar/24;NORDESTE;Maranhão;0;72
mar/24;SUDESTE;São Paulo;740;1400
mar/24;SUDESTE;São Paulo;1200;1700
mar/24;SUDESTE;São Paulo;1300;2000
mar/24;SUDESTE;São Paulo;0;200
mar/24;SUDESTE;São Paulo;680;710
mar/24;SUDESTE;São Paulo;0;400
mar/24;SUDESTE;São Paulo;0;120
mar/24;SUL;Paraná;0;10
mar/24;SUL;Paraná;200;400
mar/24;SUL;Paraná;300;450
mar/24;SUL;Paraná;170;420
mar/24;SUL;Paraná;300;780
mar/24;SUL;Paraná;0;550
mar/24;SUL;Paraná;600;420
mar/24;SUL;Paraná;190;300
mar/24;SUL;Paraná;120;300
mar/24;SUL;Paraná;300;350
mar/24;SUL;Paraná;0;400
mar/24;SUL;Paraná;0;300
mar/24;SUL;Paraná;0;550
mar/24;SUL;Paraná;0;200
mar/24;SUL;Paraná;0;350
mar/24;SUL;Paraná;900;1200
fev/24;CENTRO OESTE;Mato Grosso;0;50
fev/24;CENTRO OESTE;Mato Grosso;600;600
fev/24;SUDESTE;São Paulo;517;900
fev/24;CENTRO OESTE;Goiás;450;650
fev/24;NORDESTE;Bahia;200;240
fev/24;SUDESTE;Minas Gerais;0;35
fev/24;SUDESTE;Minas Gerais;220;450
fev/24;CENTRO OESTE;Goiás;120;330
fev/24;NORDESTE;Maranhão;200;420
fev/24;NORDESTE;Rio Grande do Norte;360;460
fev/24;CENTRO OESTE;Goiás;500;980
fev/24;CENTRO OESTE;Goiás;180;350
fev/24;CENTRO OESTE;Goiás;130;200
fev/24;CENTRO OESTE;Goiás;800;860
fev/24;CENTRO OESTE;Goiás;0;900
fev/24;CENTRO OESTE;Goiás;280;340
fev/24;CENTRO OESTE;Goiás;0;350
fev/24;CENTRO OESTE;Goiás;300;800
fev/24;CENTRO OESTE;Goiás;150;450
fev/24;CENTRO OESTE;Goiás;850;1280
fev/24;CENTRO OESTE;Goiás;150;500
fev/24;NORDESTE;Sergipe;0;68
fev/24;SUL;Paraná;300;600
fev/24;CENTRO OESTE;Goiás;260;800
fev/24;SUDESTE;São Paulo;700;1300
fev/24;NORDESTE;Pernambuco;300;600
fev/24;CENTRO OESTE;Goiás;150;440
fev/24;SUDESTE;Minas Gerais;400;650
fev/24;CENTRO OESTE;Mato Grosso;470;470
fev/24;CENTRO OESTE;Mato Grosso;0;500
fev/24;SUDESTE;São Paulo;820;900
fev/24;SUDESTE;São Paulo;120;350
fev/24;NORDESTE;Bahia;360;500
fev/24;SUDESTE;São Paulo;160;480
fev/24;SUDESTE;São Paulo;1000;820
fev/24;NORDESTE;Alagoas;180;240
fev/24;SUDESTE;São Paulo;325;880
fev/24;NORDESTE;Piauí;260;360
fev/24;NORTE;Pará;260;340
fev/24;SUDESTE;Rio de Janeiro;0;250
fev/24;SUDESTE;São Paulo;500;500
fev/24;CENTRO OESTE;Mato Grosso do Sul;750;1700
fev/24;SUDESTE;Rio de Janeiro;0;600
fev/24;CENTRO OESTE;Goiás;140;500
fev/24;NORTE;Amazonas;0;250
fev/24;SUDESTE;São Paulo;1100;1200
fev/24;SUDESTE;São Paulo;500;1070
fev/24;SUDESTE;Minas Gerais;700;1200
fev/24;SUDESTE;Minas Gerais;0;600
fev/24;SUDESTE;São Paulo;0;190
fev/24;SUDESTE;Minas Gerais;0;450
fev/24;NORDESTE;Maranhão;370;400
fev/24;SUDESTE;São Paulo;0;780
fev/24;NORDESTE;Paraíba;330;345
fev/24;SUDESTE;São Paulo;600;1400
fev/24;SUDESTE;São Paulo;630;1220
fev/24;SUDESTE;São Paulo;500;500
fev/24;SUDESTE;São Paulo;750;1200
fev/24;NORDESTE;Sergipe;0;150
fev/24;NORDESTE;Maranhão;220;300
fev/24;CENTRO OESTE;Goiás;0;400
fev/24;SUDESTE;São Paulo;700;950
fev/24;SUDESTE;São Paulo;350;700
fev/24;SUDESTE;São Paulo;0;450
fev/24;SUDESTE;São Paulo;0;1400
fev/24;CENTRO OESTE;Goiás;600;2000
fev/24;SUDESTE;São Paulo;0;500
fev/24;NORDESTE;Sergipe;500;600
fev/24;SUDESTE;Minas Gerais;440;500
fev/24;SUDESTE;São Paulo;0;300
fev/24;SUDESTE;Minas Gerais;700;700
fev/24;NORDESTE;Sergipe;0;200
fev/24;NORTE;Acre;0;140
fev/24;CENTRO OESTE;Mato Grosso;200;470
fev/24;SUDESTE;Minas Gerais;1000;1700
fev/24;SUDESTE;São Paulo;28;85
fev/24;SUDESTE;São Paulo;0;60
fev/24;CENTRO OESTE;Mato Grosso do Sul;0;450
fev/24;CENTRO OESTE;Mato Grosso do Sul;650;2100
fev/24;CENTRO OESTE;Mato Grosso do Sul;1200;1500
fev/24;CENTRO OESTE;Mato Grosso do Sul;600;1900
fev/24;CENTRO OESTE;Mato Grosso do Sul;0;480
fev/24;SUDESTE;Minas Gerais;0;1100
fev/24;CENTRO OESTE;Goiás;200;400
fev/24;SUDESTE;São Paulo;150;400
fev/24;SUDESTE;Minas Gerais;0;1200
fev/24;CENTRO OESTE;Goiás;0;500
fev/24;CENTRO OESTE;Goiás;0;1200
fev/24;CENTRO OESTE;Goiás;550;880
fev/24;SUDESTE;Minas Gerais;400;600
fev/24;SUDESTE;Minas Gerais;600;750
fev/24;SUDESTE;São Paulo;1710;2200
fev/24;SUDESTE;São Paulo;1110;1620
fev/24;SUDESTE;São Paulo;250;500
fev/24;SUDESTE;São Paulo;320;720
fev/24;SUDESTE;São Paulo;1330;1440
fev/24;SUDESTE;São Paulo;400;400
fev/24;SUDESTE;São Paulo;185;430
fev/24;SUDESTE;São Paulo;285;350
fev/24;SUDESTE;São Paulo;250;370
fev/24;SUDESTE;São Paulo;160;550
fev/24;SUDESTE;São Paulo;0;360
fev/24;SUDESTE;São Paulo;0;320
fev/24;SUDESTE;São Paulo;865;1416
fev/24;SUDESTE;São Paulo;370;400
fev/24;SUDESTE;São Paulo;750;970
fev/24;SUDESTE;São Paulo;80;350
fev/24;SUDESTE;São Paulo;600;750
fev/24;SUDESTE;São Paulo;0;625
fev/24;SUDESTE;São Paulo;400;620
fev/24;CENTRO OESTE;Goiás;0;2400
fev/24;CENTRO OESTE;Goiás;0;1700
fev/24;CENTRO OESTE;Goiás;1500;1700
fev/24;CENTRO OESTE;Mato Grosso do Sul;750;1700
fev/24;CENTRO OESTE;Mato Grosso;1500;1700
fev/24;SUDESTE;São Paulo;800;1000
fev/24;SUDESTE;Minas Gerais;800;900
fev/24;CENTRO OESTE;Goiás;1600;2100
fev/24;CENTRO OESTE;Goiás;0;150
fev/24;CENTRO OESTE;Goiás;0;2800
fev/24;SUDESTE;Minas Gerais;550;744
fev/24;SUDESTE;São Paulo;450;700
fev/24;SUDESTE;Minas Gerais;800;1250
fev/24;CENTRO OESTE;Goiás;800;900
fev/24;CENTRO OESTE;Goiás;1200;1800
fev/24;SUDESTE;São Paulo;0;550
fev/24;CENTRO OESTE;Goiás;400;600
fev/24;SUDESTE;Minas Gerais;600;1000
fev/24;CENTRO OESTE;Mato Grosso do Sul;400;600
fev/24;CENTRO OESTE;Mato Grosso do Sul;900;2700
fev/24;NORDESTE;Paraíba;100;200
fev/24;CENTRO OESTE;Goiás;650;1480
fev/24;NORDESTE;Paraíba;220;350
fev/24;NORTE;Tocantins;750;1500
fev/24;CENTRO OESTE;Goiás;0;400
fev/24;NORDESTE;Paraíba;540;660
fev/24;NORDESTE;Paraíba;180;250
fev/24;NORDESTE;Paraíba;210;510
fev/24;CENTRO OESTE;Mato Grosso do Sul;1540;2100
fev/24;SUDESTE;São Paulo;580;480
fev/24;SUDESTE;São Paulo;690;635
fev/24;SUDESTE;São Paulo;760;1040
fev/24;SUL;Rio Grande do Sul;0;1
fev/24;NORDESTE;Pernambuco;100;200
fev/24;CENTRO OESTE;Goiás;350;1505
fev/24;CENTRO OESTE;Goiás;1470;1550
fev/24;NORDESTE;Pernambuco;280;400
fev/24;NORDESTE;Pernambuco;90;240
fev/24;NORDESTE;Pernambuco;100;150
fev/24;SUDESTE;Minas Gerais;150;300
fev/24;NORDESTE;Pernambuco;200;220
fev/24;NORDESTE;Pernambuco;192;198
fev/24;CENTRO OESTE;Mato Grosso;0;100
fev/24;NORDESTE;Maranhão;580;800
fev/24;CENTRO OESTE;Goiás;1200;2100
fev/24;NORDESTE;Pernambuco;190;330
fev/24;NORDESTE;Bahia;0;0
fev/24;CENTRO OESTE;Mato Grosso;240;480
fev/24;NORDESTE;Pernambuco;280;550
fev/24;NORDESTE;Pernambuco;170;250
fev/24;SUL;Rio Grande do Sul;0;1
fev/24;NORDESTE;Alagoas;190;420
fev/24;NORDESTE;Alagoas;350;430
fev/24;SUDESTE;Minas Gerais;650;700
fev/24;SUDESTE;Minas Gerais;850;900
fev/24;SUDESTE;Minas Gerais;350;650
fev/24;NORDESTE;Alagoas;160;340
fev/24;NORDESTE;Alagoas;180;240
fev/24;NORDESTE;Alagoas;350;450
fev/24;NORDESTE;Alagoas;320;500
fev/24;NORDESTE;Alagoas;210;270
fev/24;NORDESTE;Alagoas;130;220
fev/24;SUDESTE;São Paulo;550;1200
fev/24;NORDESTE;Alagoas;210;250
fev/24;NORDESTE;Alagoas;120;150
fev/24;NORDESTE;Alagoas;90;180
fev/24;NORDESTE;Alagoas;180;190
fev/24;NORDESTE;Alagoas;310;505
fev/24;NORDESTE;Alagoas;300;330
fev/24;NORDESTE;Sergipe;150;180
fev/24;SUDESTE;Minas Gerais;900;1000
fev/24;SUDESTE;Minas Gerais;180;800
fev/24;NORDESTE;Bahia;600;700
fev/24;NORDESTE;Alagoas;228;228
fev/24;CENTRO OESTE;Mato Grosso;1460;1565
fev/24;CENTRO OESTE;Mato Grosso;600;1670
fev/24;CENTRO OESTE;Mato Grosso do Sul;0;380
fev/24;CENTRO OESTE;Mato Grosso do Sul;750;950
fev/24;SUDESTE;Minas Gerais;1000;1100
fev/24;CENTRO OESTE;Mato Grosso do Sul;1000;1100
fev/24;SUDESTE;São Paulo;300;510
fev/24;SUDESTE;Minas Gerais;420;450
fev/24;SUDESTE;Minas Gerais;0;198
fev/24;SUDESTE;Minas Gerais;150;500
fev/24;SUDESTE;Minas Gerais;580;1000
fev/24;SUDESTE;Minas Gerais;0;120
fev/24;SUDESTE;Minas Gerais;500;500
fev/24;CENTRO OESTE;Mato Grosso;1650;1716
fev/24;CENTRO OESTE;Mato Grosso;2500;2600
fev/24;SUL;Rio Grande do Sul;0;1
fev/24;NORDESTE;Rio Grande do Norte;0;240
fev/24;SUDESTE;Minas Gerais;0;300
fev/24;SUDESTE;Minas Gerais;0;350
fev/24;CENTRO OESTE;Mato Grosso;0;5
fev/24;SUDESTE;Minas Gerais;150;200
fev/24;CENTRO OESTE;Mato Grosso do Sul;270;1200
fev/24;CENTRO OESTE;Mato Grosso;0;500
fev/24;NORDESTE;Bahia;250;650
fev/24;SUL;Paraná;500;620
fev/24;CENTRO OESTE;Goiás;0;120
fev/24;CENTRO OESTE;Mato Grosso;0;95
fev/24;SUDESTE;Espírito Santo;300;400
fev/24;SUDESTE;Espírito Santo;308;324
fev/24;SUDESTE;São Paulo;0;100
fev/24;SUDESTE;Minas Gerais;300;750
fev/24;NORDESTE;Alagoas;110;250
fev/24;SUDESTE;Rio de Janeiro;240;270
fev/24;SUDESTE;Minas Gerais;0;1
fev/24;CENTRO OESTE;Mato Grosso;0;60
fev/24;CENTRO OESTE;Mato Grosso;3000;3000
fev/24;CENTRO OESTE;Mato Grosso do Sul;3000;3000
fev/24;CENTRO OESTE;Mato Grosso;1500;3000
fev/24;SUDESTE;Espírito Santo;300;470
fev/24;NORDESTE;Pernambuco;130;150
fev/24;NORDESTE;Paraíba;500;800
fev/24;NORDESTE;Rio Grande do Norte;120;300
fev/24;CENTRO OESTE;Mato Grosso;0;12
fev/24;CENTRO OESTE;Goiás;550;550
fev/24;CENTRO OESTE;Mato Grosso;900;1520
fev/24;SUL;Rio Grande do Sul;0;1
fev/24;SUDESTE;São Paulo;0;600
fev/24;NORDESTE;Pernambuco;140;200
fev/24;CENTRO OESTE;Goiás;0;400
fev/24;SUDESTE;São Paulo;650;1100
fev/24;CENTRO OESTE;Mato Grosso do Sul;330;1150
fev/24;CENTRO OESTE;Goiás;120;450
fev/24;SUDESTE;São Paulo;200;600
fev/24;SUDESTE;São Paulo;300;540
fev/24;SUDESTE;São Paulo;420;800
fev/24;SUDESTE;São Paulo;180;380
fev/24;SUDESTE;São Paulo;920;1600
fev/24;SUDESTE;São Paulo;310;500
fev/24;SUDESTE;São Paulo;800;1000
fev/24;SUDESTE;São Paulo;0;1400
fev/24;SUDESTE;São Paulo;600;1000
fev/24;SUDESTE;São Paulo;0;1000
fev/24;SUDESTE;São Paulo;480;500
fev/24;SUDESTE;São Paulo;200;600
fev/24;SUDESTE;São Paulo;800;1200
fev/24;SUDESTE;São Paulo;150;410
fev/24;SUDESTE;São Paulo;350;350
fev/24;SUDESTE;São Paulo;0;570
fev/24;SUDESTE;São Paulo;330;600
fev/24;SUDESTE;São Paulo;180;1000
fev/24;SUDESTE;São Paulo;300;600
fev/24;SUDESTE;São Paulo;0;120
fev/24;SUDESTE;São Paulo;0;180
fev/24;SUDESTE;São Paulo;0;530
fev/24;SUDESTE;São Paulo;500;500
fev/24;SUDESTE;São Paulo;1200;1200
fev/24;SUDESTE;São Paulo;100;350
fev/24;SUDESTE;São Paulo;400;600
fev/24;SUL;Rio Grande do Sul;0;1
fev/24;CENTRO OESTE;Mato Grosso;1950;2028
fev/24;CENTRO OESTE;Goiás;800;1600
fev/24;CENTRO OESTE;Mato Grosso do Sul;800;800
fev/24;SUDESTE;São Paulo;450;500
fev/24;SUL;Rio Grande do Sul;0;1
fev/24;SUDESTE;São Paulo;300;500
fev/24;SUDESTE;São Paulo;0;480
fev/24;SUDESTE;São Paulo;280;720
fev/24;SUDESTE;São Paulo;120;1100
fev/24;SUDESTE;São Paulo;240;1250
fev/24;SUDESTE;São Paulo;0;550
fev/24;SUDESTE;São Paulo;0;300
fev/24;SUDESTE;São Paulo;160;580
fev/24;SUDESTE;São Paulo;700;700
fev/24;SUDESTE;São Paulo;0;600
fev/24;CENTRO OESTE;Mato Grosso do Sul;300;460
fev/24;SUDESTE;São Paulo;300;350
fev/24;SUL;Paraná;600;700
fev/24;SUL;Paraná;700;700
fev/24;SUL;Paraná;0;600
fev/24;CENTRO OESTE;Goiás;0;0
fev/24;SUDESTE;São Paulo;650;1050
fev/24;SUDESTE;São Paulo;0;180
fev/24;SUDESTE;São Paulo;600;1200
fev/24;SUDESTE;São Paulo;350;700
fev/24;SUDESTE;São Paulo;500;1150
fev/24;SUDESTE;São Paulo;0;550
fev/24;SUDESTE;São Paulo;60;170
fev/24;SUDESTE;São Paulo;380;410
fev/24;SUDESTE;São Paulo;500;1100
fev/24;CENTRO OESTE;Mato Grosso do Sul;0;640
fev/24;SUDESTE;São Paulo;120;400
fev/24;SUDESTE;São Paulo;0;350
fev/24;SUDESTE;São Paulo;680;700
fev/24;SUDESTE;São Paulo;1250;1450
fev/24;SUDESTE;São Paulo;300;600
fev/24;SUDESTE;São Paulo;1700;2190
fev/24;SUDESTE;São Paulo;850;1100
fev/24;SUDESTE;São Paulo;750;1100
fev/24;CENTRO OESTE;Goiás;1184;3120
fev/24;SUDESTE;São Paulo;330;535
fev/24;SUDESTE;São Paulo;600;650
fev/24;SUDESTE;São Paulo;720;1750
fev/24;SUDESTE;São Paulo;1100;1700
fev/24;SUDESTE;São Paulo;1000;1140
fev/24;SUDESTE;São Paulo;0;1100
fev/24;SUDESTE;São Paulo;0;350
fev/24;SUDESTE;São Paulo;600;625
fev/24;SUDESTE;São Paulo;0;1000
fev/24;SUDESTE;São Paulo;0;390
fev/24;SUDESTE;São Paulo;323;500
fev/24;SUDESTE;São Paulo;600;1000
fev/24;SUDESTE;São Paulo;180;180
fev/24;SUDESTE;São Paulo;350;800
fev/24;SUDESTE;São Paulo;0;474
fev/24;SUDESTE;São Paulo;240;380
fev/24;SUDESTE;São Paulo;1000;900
fev/24;SUDESTE;São Paulo;0;100
fev/24;SUDESTE;São Paulo;0;600
fev/24;SUDESTE;São Paulo;750;1200
fev/24;SUDESTE;São Paulo;750;1100
fev/24;SUDESTE;São Paulo;700;1100
fev/24;SUDESTE;São Paulo;700;1020
fev/24;SUDESTE;São Paulo;0;450
fev/24;SUL;Paraná;1320;1400
fev/24;SUL;Paraná;120;710
fev/24;SUL;Paraná;500;800
fev/24;SUDESTE;São Paulo;500;490
fev/24;SUDESTE;São Paulo;350;350
fev/24;NORDESTE;Maranhão;0;72
fev/24;SUDESTE;São Paulo;740;1400
fev/24;SUDESTE;São Paulo;1200;1700
fev/24;SUDESTE;São Paulo;1300;2000
fev/24;SUDESTE;São Paulo;0;200
fev/24;SUDESTE;São Paulo;680;710
fev/24;SUDESTE;São Paulo;0;400
fev/24;SUDESTE;São Paulo;0;120
fev/24;SUL;Paraná;0;10
fev/24;SUL;Paraná;200;400
fev/24;SUL;Paraná;300;450
fev/24;SUL;Paraná;170;420
fev/24;SUL;Paraná;300;780
fev/24;SUL;Paraná;0;550
fev/24;SUL;Paraná;600;420
fev/24;SUL;Paraná;190;300
fev/24;SUL;Paraná;120;300
fev/24;SUL;Paraná;300;350
fev/24;SUL;Paraná;0;400
fev/24;SUL;Paraná;0;300
fev/24;SUL;Paraná;0;550
fev/24;SUL;Paraná;0;200
fev/24;SUL;Paraná;0;350
fev/24;SUL;Paraná;900;1200
jan/24;CENTRO OESTE;Mato Grosso;0;50
jan/24;CENTRO OESTE;Mato Grosso;600;600
jan/24;SUDESTE;São Paulo;517;900
jan/24;CENTRO OESTE;Goiás;450;650
jan/24;NORDESTE;Bahia;200;240
jan/24;SUDESTE;Minas Gerais;0;35
jan/24;SUDESTE;Minas Gerais;220;450
jan/24;CENTRO OESTE;Goiás;120;330
jan/24;NORDESTE;Maranhão;200;420
jan/24;NORDESTE;Rio Grande do Norte;360;460
jan/24;CENTRO OESTE;Goiás;500;980
jan/24;CENTRO OESTE;Goiás;180;350
jan/24;CENTRO OESTE;Goiás;130;200
jan/24;CENTRO OESTE;Goiás;800;860
jan/24;CENTRO OESTE;Goiás;0;900
jan/24;CENTRO OESTE;Goiás;280;340
jan/24;CENTRO OESTE;Goiás;0;350
jan/24;CENTRO OESTE;Goiás;300;800
jan/24;CENTRO OESTE;Goiás;150;450
jan/24;CENTRO OESTE;Goiás;850;1280
jan/24;CENTRO OESTE;Goiás;150;500
jan/24;NORDESTE;Sergipe;0;68
jan/24;SUL;Paraná;300;600
jan/24;CENTRO OESTE;Goiás;260;800
jan/24;SUDESTE;São Paulo;700;1300
jan/24;NORDESTE;Pernambuco;300;600
jan/24;CENTRO OESTE;Goiás;150;440
jan/24;SUDESTE;Minas Gerais;400;650
jan/24;CENTRO OESTE;Mato Grosso;470;470
jan/24;CENTRO OESTE;Mato Grosso;0;500
jan/24;SUDESTE;São Paulo;820;900
jan/24;SUDESTE;São Paulo;120;350
jan/24;NORDESTE;Bahia;360;500
jan/24;SUDESTE;São Paulo;160;480
jan/24;SUDESTE;São Paulo;1000;820
jan/24;NORDESTE;Alagoas;180;240
jan/24;NORDESTE;Alagoas;180;240
jan/24;SUDESTE;São Paulo;325;880
jan/24;NORDESTE;Piauí;260;360
jan/24;NORTE;Pará;260;340
jan/24;SUDESTE;Rio de Janeiro;0;250
jan/24;SUDESTE;São Paulo;500;500
jan/24;CENTRO OESTE;Mato Grosso do Sul;750;1700
jan/24;SUDESTE;Rio de Janeiro;0;600
jan/24;CENTRO OESTE;Goiás;140;500
jan/24;NORTE;Amazonas;0;250
jan/24;SUDESTE;São Paulo;1100;1200
jan/24;SUDESTE;São Paulo;500;1070
jan/24;SUDESTE;Minas Gerais;700;1200
jan/24;SUDESTE;Minas Gerais;0;600
jan/24;SUDESTE;São Paulo;0;190
jan/24;SUDESTE;Minas Gerais;0;450
jan/24;NORDESTE;Maranhão;370;400
jan/24;SUDESTE;São Paulo;0;780
jan/24;NORDESTE;Paraíba;330;345
jan/24;SUDESTE;São Paulo;600;1400
jan/24;SUDESTE;São Paulo;630;1220
jan/24;SUDESTE;São Paulo;500;500
jan/24;SUDESTE;São Paulo;750;1200
jan/24;NORDESTE;Sergipe;0;150
jan/24;NORDESTE;Maranhão;220;300
jan/24;CENTRO OESTE;Goiás;0;400
jan/24;SUDESTE;São Paulo;700;950
jan/24;SUDESTE;São Paulo;350;700
jan/24;SUDESTE;São Paulo;0;450
jan/24;SUDESTE;São Paulo;0;1400
jan/24;CENTRO OESTE;Goiás;600;2000
jan/24;SUDESTE;São Paulo;0;500
jan/24;NORDESTE;Sergipe;500;600
jan/24;SUDESTE;Minas Gerais;440;500
jan/24;SUDESTE;São Paulo;0;300
jan/24;SUDESTE;Minas Gerais;700;700
jan/24;NORDESTE;Sergipe;0;200
jan/24;NORTE;Acre;0;140
jan/24;CENTRO OESTE;Mato Grosso;200;470
jan/24;SUDESTE;Minas Gerais;1000;1700
jan/24;SUDESTE;São Paulo;28;85
jan/24;SUDESTE;São Paulo;0;60
jan/24;CENTRO OESTE;Mato Grosso do Sul;0;450
jan/24;CENTRO OESTE;Mato Grosso do Sul;650;2100
jan/24;CENTRO OESTE;Mato Grosso do Sul;1200;1500
jan/24;CENTRO OESTE;Mato Grosso do Sul;600;1900
jan/24;CENTRO OESTE;Mato Grosso do Sul;0;480
jan/24;SUDESTE;Minas Gerais;0;1100
jan/24;CENTRO OESTE;Goiás;200;400
jan/24;SUDESTE;São Paulo;150;400
jan/24;SUDESTE;Minas Gerais;0;1200
jan/24;CENTRO OESTE;Goiás;0;500
jan/24;CENTRO OESTE;Goiás;0;1200
jan/24;CENTRO OESTE;Goiás;550;880
jan/24;SUDESTE;Minas Gerais;400;600
jan/24;SUDESTE;Minas Gerais;600;750
jan/24;SUDESTE;São Paulo;1710;2200
jan/24;SUDESTE;São Paulo;1110;1620
jan/24;SUDESTE;São Paulo;250;500
jan/24;SUDESTE;São Paulo;320;720
jan/24;SUDESTE;São Paulo;1330;1440
jan/24;SUDESTE;São Paulo;400;400
jan/24;SUDESTE;São Paulo;185;430
jan/24;SUDESTE;São Paulo;285;350
jan/24;SUDESTE;São Paulo;250;370
jan/24;SUDESTE;São Paulo;160;550
jan/24;SUDESTE;São Paulo;0;360
jan/24;SUDESTE;São Paulo;0;320
jan/24;SUDESTE;São Paulo;865;1416
jan/24;SUDESTE;São Paulo;370;400
jan/24;SUDESTE;São Paulo;750;970
jan/24;SUDESTE;São Paulo;80;350
jan/24;SUDESTE;São Paulo;600;750
jan/24;SUDESTE;São Paulo;0;625
jan/24;SUDESTE;São Paulo;400;620
jan/24;CENTRO OESTE;Goiás;0;2400
jan/24;CENTRO OESTE;Goiás;0;1700
jan/24;CENTRO OESTE;Goiás;1500;1700
jan/24;CENTRO OESTE;Mato Grosso do Sul;750;1700
jan/24;CENTRO OESTE;Mato Grosso;1500;1700
jan/24;SUDESTE;São Paulo;800;1000
jan/24;SUDESTE;Minas Gerais;800;900
jan/24;CENTRO OESTE;Goiás;1600;2100
